0.05,255.069,1271.85
0.1,135.559,330.262
0.15,98.2295,153.997
0.2,82.2051,94.5538
0.25,75.0668,75.9284
0.3,71.6234,63.8529
0.35,70.618,61.2241
0.4,71.2601,62.3866
0.45,72.686,60.0218
0.5,75.2095,65.1139
0.55,77.7267,69.7548
0.6,80.4873,71.6267
0.65,83.7433,71.8531
0.7,87.4093,80.3739
0.75,91.2287,77.7947
0.8,94.9285,89.897
0.85,99.2571,86.7075
0.9,103.836,85.2219
0.95,107.147,90.4179
1,112.883,96.8403
