n_steps,n_alphas
4,11

alpha,runtime,acceptance_ratio,sampling_param
0.3,174.4280053,0.0,1.0
step,mean_E,std_E,std_E_blocking
1048576,124.7927728000002,1.9895196601282805e-13,0.0
2097152,124.79277279999975,2.4158453015843406e-13,1.0048591735576161e-14
4194304,124.79277279999963,3.694822225952521e-13,1.0048591735576161e-14
8388608,124.79277280000287,2.8705926524708048e-12,1.0048591735576161e-14

alpha,runtime,acceptance_ratio,sampling_param
0.34,174.3402748,0.0,1.0
step,mean_E,std_E,std_E_blocking
1048576,131.2259291999999,8.526512829121202e-14,0.0
2097152,131.22592920000054,5.400124791776761e-13,0.0
4194304,131.2259292000012,1.1937117960769683e-12,0.0
8388608,131.22592919999798,2.0179413695586845e-12,0.0

alpha,runtime,acceptance_ratio,sampling_param
0.38,174.2509353,0.0,1.0
step,mean_E,std_E,std_E_blocking
1048576,136.9632301000001,8.526512829121202e-14,0.0
2097152,136.96323009999944,5.684341886080801e-13,0.0
4194304,136.96323010000052,5.115907697472721e-13,0.0
8388608,136.96323009999762,2.3874235921539366e-12,0.0

alpha,runtime,acceptance_ratio,sampling_param
0.42,174.4246259,0.0,1.0
step,mean_E,std_E,std_E_blocking
1048576,142.00467550000013,1.4210854715202004e-13,0.0
2097152,142.00467550000025,2.5579538487363607e-13,0.0
4194304,142.00467550000027,2.8421709430404007e-13,0.0
8388608,142.00467549999706,2.9274360713316128e-12,0.0

alpha,runtime,acceptance_ratio,sampling_param
0.46,174.3427353,0.0,1.0
step,mean_E,std_E,std_E_blocking
1048576,146.35026550000003,2.842170943040401e-14,0.0
2097152,146.3502655000003,2.8421709430404007e-13,0.0
4194304,146.35026549999893,1.0800249583553523e-12,0.0
8388608,146.35026550000106,1.0516032489249483e-12,0.0

alpha,runtime,acceptance_ratio,sampling_param
0.5,174.3312531,0.0,1.0
step,mean_E,std_E,std_E_blocking
1048576,150.0,0.0,0.0
2097152,150.0,0.0,0.0
4194304,150.0,0.0,0.0
8388608,150.0,0.0,0.0

alpha,runtime,acceptance_ratio,sampling_param
0.54,174.3581622,0.0,1.0
step,mean_E,std_E,std_E_blocking
1048576,152.95387909999974,2.5579538487363607e-13,0.0
2097152,152.95387910000042,4.263256414560601e-13,0.0
4194304,152.95387910000065,6.536993168992922e-13,0.0
8388608,152.95387909999872,1.2789769243681803e-12,0.0

alpha,runtime,acceptance_ratio,sampling_param
0.58,174.3966097,0.0,1.0
step,mean_E,std_E,std_E_blocking
1048576,155.21190270000005,5.684341886080802e-14,0.0
2097152,155.21190270000054,5.400124791776761e-13,0.0
4194304,155.21190270000065,6.536993168992922e-13,0.0
8388608,155.21190269999897,1.0231815394945443e-12,0.0

alpha,runtime,acceptance_ratio,sampling_param
0.62,174.2909282,0.0,1.0
step,mean_E,std_E,std_E_blocking
1048576,156.7740708000001,8.526512829121202e-14,0.0
2097152,156.7740707999993,7.105427357601002e-13,0.0
4194304,156.7740707999992,7.958078640513122e-13,0.0
8388608,156.77407080000071,7.105427357601002e-13,0.0

alpha,runtime,acceptance_ratio,sampling_param
0.66,174.3508117,0.0,1.0
step,mean_E,std_E,std_E_blocking
1048576,157.64038350000007,5.684341886080802e-14,0.0
2097152,157.64038349999925,7.673861546209082e-13,0.0
4194304,157.64038350000013,1.1368683772161603e-13,0.0
8388608,157.64038349999723,2.7853275241795927e-12,0.0

alpha,runtime,acceptance_ratio,sampling_param
0.7,174.287806,0.0,1.0
step,mean_E,std_E,std_E_blocking
1048576,157.8108407,0.0,0.0
2097152,157.8108407,0.0,0.0
4194304,157.8108407000014,1.3926637620897964e-12,0.0
8388608,157.8108406999987,1.3073986337985843e-12,0.0
