n_steps,n_alphas
4,

alpha,runtime,acceptance_ratio,sampling_param
0.3,12.68349907,0.989382863,0.05
step,mean_E,std_E,std_E_blocking
1048576,161.42784311483493,6.553276192296173,0.009050519598751918
2097152,165.7877845127235,6.027242826255265,0.0058859793225149075
4194304,168.87337279628073,6.456679481495647,0.004458556489564076
8388608,173.08689648685777,7.361958605911895,0.0035947063505429176

alpha,runtime,acceptance_ratio,sampling_param
0.34,12.59696269,0.9884026038,0.05
step,mean_E,std_E,std_E_blocking
1048576,166.3478353762621,4.40543202430967,0.0060842008954018496
2097152,163.84222044667192,4.228185646943223,0.0041290875458429915
4194304,166.4099510453789,4.81043763623998,0.0033217705791604266
8388608,165.0554438755212,6.580771140352315,0.003213267158375154

alpha,runtime,acceptance_ratio,sampling_param
0.38,13.01577739,0.9883172498,0.05
step,mean_E,std_E,std_E_blocking
1048576,154.71177742064134,3.108987586236392,0.0042937230563526345
2097152,154.9711318780681,2.801890615447564,0.0027362213041480115
4194304,153.80094853082667,2.816662546133848,0.0019450011588724714
8388608,155.1164479579716,2.93227589973395,0.0014317753416669679

alpha,runtime,acceptance_ratio,sampling_param
0.42,13.01208859,0.9873282895,0.05
step,mean_E,std_E,std_E_blocking
1048576,155.0777846132374,1.2249327696506849,0.0016917153670265985
2097152,155.75968064127366,1.3629172430097538,0.0013309738701267127
4194304,154.38121281257833,1.9895684072788138,0.0013738645629114922
8388608,153.44809281876456,2.047157883220333,0.0009995888101661783

alpha,runtime,acceptance_ratio,sampling_param
0.46,13.01878026,0.9867049441,0.05
step,mean_E,std_E,std_E_blocking
1048576,150.57071946523232,0.7822309605612591,0.0010803140950526038
2097152,151.1268254755554,0.9032393632812181,0.0008820696907043146
4194304,150.7603390349183,0.942355159323837,0.0006507282455507955
8388608,151.052820638532,1.0707890129733406,0.000522846197740889

alpha,runtime,acceptance_ratio,sampling_param
0.5,13.20134307,0.9862471803,0.05
step,mean_E,std_E,std_E_blocking
1048576,150.0,0.0,0.0
2097152,150.0,0.0,0.0
4194304,150.0,0.0,0.0
8388608,150.0,0.0,0.0

alpha,runtime,acceptance_ratio,sampling_param
0.54,13.53335379,0.9859709723,0.05
step,mean_E,std_E,std_E_blocking
1048576,151.2910794439049,0.5359148829834143,0.0007401348591725925
2097152,150.61253725962044,0.7571272188579026,0.0007393820496659205
4194304,150.09504100465935,0.8212008143820628,0.0005670670552397187
8388608,150.3454829126418,1.0325073349724057,0.000504153972154495

alpha,runtime,acceptance_ratio,sampling_param
0.58,13.21503691,0.9854397757,0.05
step,mean_E,std_E,std_E_blocking
1048576,151.35652550647788,1.5218605193590702,0.002101792760271249
2097152,150.61925021699804,1.72990153015805,0.0016893569630449707
4194304,150.9088154125889,1.593454654256913,0.001100334562049149
8388608,151.54475064907183,1.8657950590707357,0.0009110327436868827

alpha,runtime,acceptance_ratio,sampling_param
0.62,13.52457987,0.9849493486,0.05
step,mean_E,std_E,std_E_blocking
1048576,153.5113559262942,1.6490450837657642,0.0022774432836193555
2097152,153.65845401306476,1.7715713845818273,0.0017300501802556907
4194304,153.3965571062209,2.0618248515480317,0.001423760091941953
8388608,153.53157479791668,2.5486443841007524,0.0012444552656741955

alpha,runtime,acceptance_ratio,sampling_param
0.66,13.46980297,0.9843273145,0.05
step,mean_E,std_E,std_E_blocking
1048576,158.5751835135101,2.3506819580336216,0.003246451470582901
2097152,156.50956734041918,2.6668831980844483,0.002604378123129344
4194304,155.02662877641092,3.1850914745301853,0.002199413847988041
8388608,154.7504960237447,3.40969863443078,0.0016648919113431543

alpha,runtime,acceptance_ratio,sampling_param
0.7,13.48702863,0.9840450268,0.05
step,mean_E,std_E,std_E_blocking
1048576,159.12018338141897,1.602359664175463,0.002212967547730994
2097152,158.2023026715769,2.526737001055501,0.0024675166025932625
4194304,159.17926750263635,3.748296488447847,0.00258832603992109
8388608,159.09561414761774,3.86661509507392,0.0018879956518915626
